1.0E-5	78.26556
1.0625E-5	75.93616
1.125E-5	73.80389
1.1875E-5	71.84244
1.25E-5	70.03018
1.375E-5	66.78419
1.5E-5	63.95347
1.625E-5	61.4565
1.75E-5	59.23251
1.875E-5	57.2352
2.0E-5	55.42855
2.1875E-5	53.01532
2.375E-5	50.89445
2.5625E-5	49.0114
2.75E-5	47.32487
2.9375E-5	45.80296
3.125E-5	44.42056
3.3125E-5	43.15764
3.5E-5	41.99795
3.75E-5	40.58963
4.0E-5	39.31601
4.25E-5	38.15692
4.625E-5	36.59858
5.0E-5	35.21983
5.3125E-5	34.18478
5.625E-5	33.23768
5.9375E-5	32.3668
6.25E-5	31.56247
6.875E-5	30.12264
7.5E-5	28.86799
8.0E-5	27.9728
8.75E-5	26.77792
9.375E-5	25.89472
1.0E-4	25.09643
1.0625E-4	24.37037
1.125E-4	23.70633
1.1875E-4	23.09601
1.25E-4	22.53261
1.375E-4	21.52477
1.5E-4	20.6474
1.625E-4	19.8748
1.75E-4	19.18785
1.875E-4	18.57198
2.0E-4	18.01585
2.1875E-4	17.27459
2.375E-4	16.6248
2.5625E-4	16.04935
2.75E-4	15.53528
2.9375E-4	15.07255
3.125E-4	14.65332
3.3125E-4	14.27128
3.5E-4	13.92136
3.75E-4	13.49766
4.0E-4	13.11575
4.25E-4	12.76936
4.625E-4	12.30556
5.0E-4	11.89725
5.3125E-4	11.5921
5.625E-4	11.31403
5.9375E-4	11.05938
6.25E-4	10.82514
6.875E-4	10.40833
7.5E-4	10.04802
8.0E-4	9.79278
8.75E-4	9.454742
9.375E-4	9.207022
0.001	8.984848
0.0010625	8.784315
0.001125	8.602298
0.0011875	8.436263
0.00125	8.284128
0.001375	8.014937
0.0015	7.783971
0.001625	7.583467
0.00175	7.407673
0.001875	7.252219
0.002	7.113728
0.0021875	6.932132
0.002375	6.775997
0.0025625	6.640304
0.00275	6.521281
0.0029375	6.416041
0.003125	6.322328
0.0033125	6.238358
0.0035	6.162697
0.00375	6.072758
0.004	5.993336
0.00425	5.922709
0.004625	5.830339
0.005	5.751192
0.0053125	5.693426
0.005625	5.64185
0.0059375	5.595531
0.00625	5.553714
0.006875	5.48122
0.0075	5.420582
0.008	5.378791
0.00875	5.324955
0.009375	5.286613
0.01	5.253031
0.010625	5.223379
0.01125	5.197008
0.011875	5.173405
0.0125	5.152156
0.01375	5.115444
0.015	5.084844
0.01625	5.058948
0.0175	5.036751
0.01875	5.017513
0.02	5.000679
0.021325	4.984989
0.02265	4.971136
0.023975	4.958813
0.0253	4.947781
0.02722969	4.933635
0.02915938	4.921361
0.03108907	4.910611
0.03301875	4.901118
0.03494844	4.892673
0.03687813	4.885111
0.0407375	4.872137
0.04305313	4.86547
0.04536875	4.859482
0.05	4.849172
0.0506	4.847974
0.0520875	4.845124
0.053575	4.842432
0.05655	4.837473
0.0625	4.828971
0.06875	4.821625
0.075	4.815504
0.08125	4.810324
0.0875	4.805884
0.09375	4.802036
0.1	4.798669
0.10625	4.795699
0.1125	4.793058
0.11875	4.790695
0.125	4.788569
0.1375	4.784896
0.15	4.781835
0.1625	4.779245
0.175	4.777025
0.1875	4.775102
0.2	4.773418
0.21875	4.771254
0.2375	4.769431
0.25625	4.767875
0.275	4.766531
0.29375	4.765358
0.3125	4.764327
0.33125	4.763412
0.35	4.762595
0.375	4.761633
0.4	4.760792
0.425	4.760049
0.5	4.758266
0.625	4.756245
0.75	4.754899
0.8	4.754478
0.875	4.753936
1.0	4.753214
1.25	4.752203
1.5	4.751529
1.75	4.751048
2.0	4.750686
2.375	4.750286
2.75	4.749995
3.125	4.749773
3.5	4.749599
4.0	4.749416
4.25	4.749341
5.0	4.749161
6.25	4.748955
7.5	4.748816
8.0	4.748772
8.75	4.748715
10.0	4.748639
12.5	4.74853
15.0	4.748454
17.5	4.748398
20.0	4.748353
23.75	4.7483
27.5	4.748259
31.25	4.748224
35.0	4.748194
40.0	4.748159
42.5	4.748143
50.0	4.7481
62.5	4.748038
75.0	4.747981
80.0	4.747961
87.5	4.74793
100.0	4.74788
125.0	4.747786
150.0	4.747695
175.0	4.747606
200.0	4.747518
237.5	4.747387
275.0	4.747257
312.5	4.747129
350.0	4.747
400.0	4.746831
425.0	4.746745
500.0	4.74649
625.0	4.746066
750.0	4.745644
800.0	4.745474
875.0	4.745221
1000.0	4.744798
1250.0	4.743954
1500.0	4.743111
1750.0	4.742268
2000.0	4.741425
2181.015	4.740815
2187.5	4.740793
2205.079	4.740734
2222.657	4.740675
2257.813	4.740557
2328.125	4.740321
2468.75	4.739848
2750.0	4.738902
3500.0	4.736379
4000.0	4.734697
4250.0	4.733856
5000.0	4.731334
6250.0	4.727149
7500.0	4.722963
8750.0	4.718778
10000.0	4.714592
12500.0	4.706289
15000.0	4.697987
17500.0	4.689684
20000.0	4.681382
23750.0	4.669198
23784.14	4.669087
27085.11	4.658362
27500.0	4.657014
28437.5	4.653968
29375.0	4.650922
31250.0	4.64483
35000.0	4.632647
38750.0	4.620463
40000.0	4.616401
42500.0	4.608279
50000.0	4.583912
62500.0	4.545015
67712.78	4.528794
68750.0	4.525567
74645.39	4.507222
75000.0	4.506119
76424.7	4.501686
77849.39	4.497252
80698.78	4.488385
86397.56	4.470653
87500.0	4.467222
100000.0	4.428327
125000.0	4.354562
150000.0	4.280799
175000.0	4.210781
200000.0	4.140766
225000.0	4.074241
250000.0	4.00772
275000.0	3.944455
300000.0	3.881194
325000.0	3.820977
350000.0	3.760764
400000.0	3.646039
450000.0	3.536661
500000.0	3.432303
550000.0	3.33266
600000.0	3.237455
650000.0	3.14643
700000.0	3.059347
750000.0	2.975988
800000.0	2.896148
850000.0	2.81964
900000.0	2.746288
950000.0	2.675935
1000000.0	2.60843
1100000.0	2.48142
1200000.0	2.364277
1300000.0	2.256166
1400000.0	2.156393
1500000.0	2.064385
1600000.0	1.97969
1700000.0	1.901959
1800000.0	1.830914
1900000.0	1.766248
2000000.0	1.709164
2010000.0	1.704926
2020000.0	1.701973
2030000.0	1.701763
2040000.0	1.708258
2050000.0	1.734766
2055000.0	1.769594
2060000.0	1.845246
2064000.0	1.981413
2066000.0	2.108019
2068000.0	2.314719
2070000.0	2.67124
2071000.0	2.944794
2072000.0	3.313783
2073000.0	3.805401
2074000.0	4.431504
2075000.0	5.14519
2076000.0	5.781755
2076200.0	5.876891
2076400.0	5.956192
2076600.0	6.017883
2076800.0	6.06059
2077000.0	6.083418
2077200.0	6.086012
2077400.0	6.068566
2077600.0	6.031811
2077800.0	5.976959
2078000.0	5.90562
2079000.0	5.372967
2080000.0	4.729167
2082000.0	3.656521
2084000.0	2.994315
2086000.0	2.601853
2088000.0	2.359633
2090000.0	2.201975
2095000.0	1.986849
2100000.0	1.883359
2110000.0	1.787925
2120000.0	1.744267
2130000.0	1.71912
2140000.0	1.70238
2150000.0	1.690092
2160000.0	1.680433
2180000.0	1.665645
2200000.0	1.654325
2220000.0	1.645066
2240000.0	1.63723
2260000.0	1.630502
2280000.0	1.624715
2300000.0	1.619783
2320000.0	1.615663
2340000.0	1.612341
2360000.0	1.609826
2380000.0	1.608136
2400000.0	1.607307
2420000.0	1.60738
2440000.0	1.60841
2460000.0	1.610462
2480000.0	1.61361
2500000.0	1.617943
2520000.0	1.623563
2540000.0	1.630589
2560000.0	1.639162
2580000.0	1.649444
2600000.0	1.661631
2620000.0	1.675954
2640000.0	1.692695
2660000.0	1.712199
2680000.0	1.734895
2700000.0	1.76133
2720000.0	1.792213
2740000.0	1.828502
2760000.0	1.871566
2780000.0	1.923749
2800000.0	1.994268
2802000.0	2.004517
2804000.0	2.01669
2806000.0	2.032282
2808000.0	2.054727
2810000.0	2.093414
2812000.0	2.181858
2813000.0	2.284067
2814000.0	2.510253
2814500.0	2.738669
2815000.0	3.140644
2815500.0	3.857434
2816000.0	4.88172
2816500.0	5.252998
2817000.0	4.385144
2817500.0	3.479561
2818000.0	2.940223
2819000.0	2.465971
2820000.0	2.289343
2822000.0	2.168338
2824000.0	2.132553
2826000.0	2.121215
2828000.0	2.119481
2830000.0	2.122349
2835000.0	2.138663
2840000.0	2.161153
2845000.0	2.187096
2850000.0	2.215737
2855000.0	2.246901
2860000.0	2.280635
2865000.0	2.317097
2870000.0	2.356516
2875000.0	2.399168
2880000.0	2.445374
2885000.0	2.495485
2890000.0	2.549872
2895000.0	2.608903
2900000.0	2.672906
2905000.0	2.742094
2910000.0	2.816453
2915000.0	2.895546
2920000.0	2.978192
2925000.0	3.061975
2930000.0	3.14252
2935000.0	3.212524
2940000.0	3.260745
2941000.0	3.266469
2943000.0	3.272869
2945000.0	3.271517
2947000.0	3.26116
2950000.0	3.226082
2955000.0	3.107355
2960000.0	2.908461
2965000.0	2.641162
2970000.0	2.336609
2975000.0	2.034646
2980000.0	1.768531
2985000.0	1.5559
2990000.0	1.399408
2995000.0	1.29253
3000000.0	1.225292
3005000.0	1.187799
3010000.0	1.171745
3015000.0	1.170726
3020000.0	1.180033
3025000.0	1.1963
3030000.0	1.217157
3035000.0	1.240957
3040000.0	1.266558
3045000.0	1.293176
3050000.0	1.320277
3060000.0	1.374604
3070000.0	1.42789
3080000.0	1.479485
3090000.0	1.529217
3100000.0	1.577135
3110000.0	1.623384
3120000.0	1.668139
3130000.0	1.711573
3140000.0	1.753849
3150000.0	1.795104
3160000.0	1.835459
3170000.0	1.875008
3180000.0	1.913828
3190000.0	1.951977
3200000.0	1.989493
3210000.0	2.026403
3220000.0	2.062717
3230000.0	2.098436
3240000.0	2.133546
3250000.0	2.168028
3260000.0	2.201852
3270000.0	2.234981
3280000.0	2.267372
3290000.0	2.298978
3300000.0	2.329746
3310000.0	2.35962
3320000.0	2.388544
3330000.0	2.416458
3340000.0	2.443303
3350000.0	2.46902
3360000.0	2.493551
3370000.0	2.51684
3380000.0	2.538834
